area_id,monster_id,skill_id,before,after,evidence,impact
area_13,m_meercat,s_mon_meercat,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 412bce166c844b07ba1b4aa3ddcd53fa animationclip/clip delay=0s duration=0.74s scale=0.9 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.74s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_13,m_sand_dwarf,s_mon_sand_dwarf,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_13,m_deo,s_mon_deo,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 98cd61bf1b2c4ff496455ad956cd95d5 animationclip/clip delay=0s duration=0.78s scale=1.05 offset=(0,0)wu drift=(0,0)wu/s; L2 9af96df994cf4794882fec71c027da2b animationclip/clip delay=0.2s duration=0.9s scale=0.85 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.78s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.2s duration=0.9s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_14,m_cube_slime,s_mon_cube_slime,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_14,m_mithril_mutae,s_mon_mithril_mutae,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_14,m_homun,s_mon_homun,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 127defcb953144368b79da1417f8b4b4 animationclip/clip delay=0s duration=0.82s scale=0.9 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.82s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_14,m_roid,s_mon_roid,"CAST는 시전자 원점+h에서 재생하고 projectile_ruid e51545cbf94349f59f4431e2e76d2cdc는 엔진이 목표까지 0.35초 이동·회전. 피해는 도착 타이머 뒤 착탄점에서 판정. L1 3ff44a80daba4bb4a903778e036f551d animationclip/clip delay=0.2s duration=0.72s scale=0.9 offset=(0,0)wu drift=(0,0)wu/s","skill.range=7wu는 플레이어 조준 거리이며 몬스터 사용 시 4.6690000000000005wu로 대상 탐색한다. projectile_ruid e51545cbf94349f59f4431e2e76d2cdc를 시전자+h에서 목표+h로 0.35초 동안 이동·Z회전시킨 뒤, 착탄점 반경 0.8wu에서 최대 1대상 피해를 판정한다. L1 delay=0.2s duration=0.72s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_14,m_chimera,s_mon_chimera,"CAST는 시전자 원점+h에서 재생하고 projectile_ruid ab113d9a5ca5402d85ecc2ab7a4f51a1는 엔진이 목표까지 0.35초 이동·회전. 피해는 도착 타이머 뒤 착탄점에서 판정. L1 127defcb953144368b79da1417f8b4b4 animationclip/clip delay=0.2s duration=0.8s scale=1.05 offset=(0,0)wu drift=(0,0)wu/s; L2 ec7b571a85244965b296d26e6511e06d animationclip/clip delay=0s duration=0.9s scale=0.85 offset=(0,0)wu drift=(0,0)wu/s","skill.range=6.8wu는 플레이어 조준 거리이며 몬스터 사용 시 4.5356000000000005wu로 대상 탐색한다. projectile_ruid ab113d9a5ca5402d85ecc2ab7a4f51a1를 시전자+h에서 목표+h로 0.35초 동안 이동·Z회전시킨 뒤, 착탄점 반경 0.8wu에서 최대 제한 없음 피해를 판정한다. L1 delay=0.2s duration=0.8s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0s duration=0.9s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_15,m_straw_dummy,s_mon_straw_dummy,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_15,m_wooden_dummy,s_mon_wooden_dummy,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 1ad77c5bc77f4ee3a7b212d6394f0b13 animationclip/clip delay=0s duration=0.7s scale=0.9 offset=(0,0)wu drift=(0,0)wu/s; L2 7598c7485ce9483b8b1178386b7d8f73 animationclip/clip delay=0.22s duration=0.55s scale=1.05 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.7s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.22s duration=0.55s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_15,m_peach_monkey,s_mon_peach_monkey,"CAST는 시전자 원점+h에서 재생하고 projectile_ruid 9ca14ee512b1489cbb54b2b9833388cd는 엔진이 목표까지 0.35초 이동·회전. 피해는 도착 타이머 뒤 착탄점에서 판정. L1 b22bb4955588482cbe450b97cff20c19 animationclip/clip delay=0s duration=0.65s scale=1 offset=(0,0)wu drift=(0,0)wu/s","skill.range=7wu는 플레이어 조준 거리이며 몬스터 사용 시 4.6690000000000005wu로 대상 탐색한다. projectile_ruid 9ca14ee512b1489cbb54b2b9833388cd를 시전자+h에서 목표+h로 0.35초 동안 이동·Z회전시킨 뒤, 착탄점 반경 0.8wu에서 최대 1대상 피해를 판정한다. L1 delay=0s duration=0.65s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_15,m_blue_flower_serpent,s_mon_blue_flower_serpent,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_15,m_tae_roon,s_mon_tae_roon,"CAST는 시전자 원점+h에서 재생하고 projectile_ruid 5328a3875a32437784c949579f259a00는 엔진이 목표까지 0.35초 이동·회전. 피해는 도착 타이머 뒤 착탄점에서 판정. L1 353079a9d111455ab55d75577f9d7967 animationclip/clip delay=0s duration=0.75s scale=1.05 offset=(0,0)wu drift=(0,0)wu/s; L2 8e38989c6f3d4f87876d37e431ee11c1 animationclip/clip delay=0.2s duration=0.85s scale=1.1 offset=(0,0)wu drift=(0,0)wu/s","skill.range=6.6wu는 플레이어 조준 거리이며 몬스터 사용 시 4.4022wu로 대상 탐색한다. projectile_ruid 5328a3875a32437784c949579f259a00를 시전자+h에서 목표+h로 0.35초 동안 이동·Z회전시킨 뒤, 착탄점 반경 0.8wu에서 최대 제한 없음 피해를 판정한다. L1 delay=0s duration=0.75s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.2s duration=0.85s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_16,m_harp,s_mon_harp,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_16,m_blood_harp,s_mon_blood_harp,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 1f2bdb3b15a145ea8f3db3fbfb61296b animationclip/clip delay=0s duration=0.68s scale=.95 offset=(0,0)wu drift=(0,0)wu/s; L2 518e72a0592d48b3b3e451be46a4f39e animationclip/clip delay=0.18s duration=0.78s scale=1.05 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.68s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.18s duration=0.78s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_16,m_blue_wyvern,s_mon_blue_wyvern,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 01663ed8b2a94562956e8029a79c03b5 animationclip/clip delay=0s duration=0.72s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 1215ca4153664cb18a207cddcc5ab22c animationclip/clip delay=0.2s duration=0.82s scale=1.05 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=0.72s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.2s duration=0.82s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_16,m_dark_wyvern,s_mon_dark_wyvern,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_16,m_manon,s_mon_manon,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 5ac6554c0ea94009bbd9389df0542339 animationclip/clip delay=0s duration=.72s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 b6b5849af24a416ab1680a1dced9697f animationclip/clip delay=0.17s duration=.76s scale=1.08 offset=(0,0)wu drift=(0,0)wu/s; L3 128fe611ea9347aab589c5b5d4d8fc5b animationclip/clip delay=0.34s duration=.82s scale=1.16 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=.72s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.17s duration=.76s offset=(0,0)wu drift=(0,0)wu/s; L3 delay=0.34s duration=.82s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_17,m_memory_monk,s_mon_memory_monk,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_17,m_memory_monk_trainee,s_mon_memory_monk_trainee,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 1ea2d50c388645df9502190ef8092d94 animationclip/clip delay=0s duration=.72s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 c25e7243baaf4b21bb70ee10dcd33890 animationclip/clip delay=0.2s duration=.82s scale=1.08 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=.72s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=0.2s duration=.82s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_17,m_memory_guardian,s_mon_memory_guardian,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_17,m_chief_memory_guardian,s_mon_chief_memory_guardian,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 4147dea424e9475ca1a61773421a3397 animationclip/clip delay=0s duration=.74s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 aa3d9ed3c4a3435298afcb494ac7fcac animationclip/clip delay=.22s duration=.86s scale=1.12 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=.74s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=.22s duration=.86s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_17,m_dodo,s_mon_dodo,"CAST는 시전자 원점+h에서 재생하고 projectile_ruid 72e16f10f6ec4cf0a1fe3146e73f0856는 엔진이 목표까지 0.35초 이동·회전. 피해는 도착 타이머 뒤 착탄점에서 판정. L1 ee1dc1a6f4e6452b860a43ce291c62a3 animationclip/clip delay=0s duration=.8s scale=1.1 offset=(0,0)wu drift=(0,0)wu/s; L2 cf2fe8e1a8954e7099bd2243cfb908d7 animationclip/clip delay=.22s duration=.92s scale=1.18 offset=(0,0)wu drift=(0,0)wu/s","skill.range=7wu는 플레이어 조준 거리이며 몬스터 사용 시 4.6690000000000005wu로 대상 탐색한다. projectile_ruid 72e16f10f6ec4cf0a1fe3146e73f0856를 시전자+h에서 목표+h로 0.35초 동안 이동·Z회전시킨 뒤, 착탄점 반경 0.8wu에서 최대 제한 없음 피해를 판정한다. L1 delay=0s duration=.8s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=.22s duration=.92s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_18,m_mateon,s_mon_mateon,"CAST는 시전자 원점+h에서 재생하고 projectile_ruid 22db356cc60940089b7f5d592c7d5813는 엔진이 목표까지 0.35초 이동·회전. 피해는 도착 타이머 뒤 착탄점에서 판정. L1 70f170cb7f644da28dc93915a8e70dd9 animationclip/clip delay=0s duration=.65s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 e9d2e8cba2aa4245ae29cfb516746a04 animationclip/clip delay=.2s duration=.78s scale=1.08 offset=(0,0)wu drift=(0,0)wu/s","skill.range=7.4wu는 플레이어 조준 거리이며 몬스터 사용 시 4.9358wu로 대상 탐색한다. projectile_ruid 22db356cc60940089b7f5d592c7d5813를 시전자+h에서 목표+h로 0.35초 동안 이동·Z회전시킨 뒤, 착탄점 반경 0.8wu에서 최대 1대상 피해를 판정한다. L1 delay=0s duration=.65s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=.2s duration=.78s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_18,m_plateon,s_mon_plateon,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_18,m_mecateon,s_mon_mecateon,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 50eff4b9b8064efa8db5246e7a912c4d animationclip/clip delay=0s duration=.72s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 1fe5c891382642d3aa35a89414f43fce animationclip/clip delay=.2s duration=.84s scale=1.12 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=.72s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=.2s duration=.84s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_18,m_chief_gray,s_mon_chief_gray,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_18,m_zeno,s_mon_zeno,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 908710847a0249c98cf8e935dfb1ddd8 animationclip/clip delay=0s duration=.82s scale=1.15 offset=(0,0)wu drift=(0,0)wu/s; L2 c68a17e01f83412882ac127cda104ee3 animationclip/clip delay=.24s duration=.96s scale=1.22 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=.82s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=.24s duration=.96s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_19,m_official_knight_c,s_mon_official_knight_c,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 1a648542a3b447f594b5c331cf44503f animationclip/clip delay=0s duration=.7s scale=1 offset=(0,0)wu drift=(0,0)wu/s; L2 439308ddd0bf4405a8463340c67a464b animationclip/clip delay=.17s duration=.78s scale=1.1 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=.7s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=.17s duration=.78s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_19,m_official_knight_d,s_mon_official_knight_d,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_19,m_advanced_knight_a,s_mon_advanced_knight_a,런타임 VFX 없음. 보유 효과는 PlayerStats가 적용하며 REFERENCE_VFX는 제작 검수용·자동 반입 금지,CAST 호출 없음. PlayerStats가 보유 수량을 읽어 스탯을 계산한다. REFERENCE_VFX는 제작 검수용이며 runtime_use=false다.,"PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
area_19,m_advanced_knight_b,s_mon_advanced_knight_b,"플레이어: 즉시 시전자 중심 원형 피해 판정 후 CAST. 몬스터: 축소 반경의 시전자 중심 원형 판정이 실제 명중한 경우에만 CAST. CAST는 시전자 원점+h, 좌측 대상/시선이면 FlipX. L1 89e2fa1739754ade99ddca6ca3653182 animationclip/clip delay=0s duration=.78s scale=1.05 offset=(0,0)wu drift=(0,0)wu/s; L2 8a8c83af487246b89a8f4e4ff92edd66 animationclip/clip delay=.2s duration=.88s scale=1.14 offset=(0,0)wu drift=(0,0)wu/s","플레이어는 즉시 시전자 중심 원형 피해 판정 뒤 CAST한다. 몬스터는 축소 반경 판정이 실제 명중한 경우 CAST한다. 지연 레이어는 SpawnLayer 실행 시점의 시전자 좌표를 읽고, 스폰 뒤에는 맵 엔티티로 drift가 적용된다. L1 delay=0s duration=.78s offset=(0,0)wu drift=(0,0)wu/s; L2 delay=.2s duration=.88s offset=(0,0)wu drift=(0,0)wu/s.","PlayerAttack.mlua:277-323,483-504; MonsterAttack.mlua:383-402,450-529; SkillEffect.mlua:55-60,83-117,149-194",documentation/runtime-role contract only; game data/code unchanged
